SK_PONTO;freq;model;N_Past_Vl;MSE;RMSE;MAE;MAPE;Duration;Best_Params;SVR-LSTM;SVR-MLP;SVR;LSTM;ARIMA1;ARIMA2;MLP
7;1-Hour;SVR;3;4484152,85;2117,58;1246,52;16,5;2,5;{'C': 12550, 'epsilon': 0,001, 'gamma': 1e-08, 'kernel': 'rbf'};999,0;999,0;16,5;999,0;999,0;999,0;999,0
7;1-Hour;SVR;4;5070197,51;2251,71;1079,89;16,86;2,6;{'C': 12550, 'epsilon': 0,001, 'gamma': 1e-08, 'kernel': 'rbf'};999,0;999,0;16,86;999,0;999,0;999,0;999,0
7;1-Hour;SVR;5;4789622,38;2188,52;1043,48;16,48;2,7;{'C': 12550, 'epsilon': 0,001, 'gamma': 1e-08, 'kernel': 'rbf'};999,0;999,0;16,48;999,0;999,0;999,0;999,0
7;1-Hour;SVR;6;4739077,46;2176,94;1352,76;16,98;2,7;{'C': 12550, 'epsilon': 0,001, 'gamma': 1e-08, 'kernel': 'rbf'};999,0;999,0;16,98;999,0;999,0;999,0;999,0
8;1-Hour;ARIMA1;1;276,59;16,63;13,68;7,02;28,7;ARIMA(2,1,0)(0,0,0);999,0;999,0;999,0;999,0;7,02;999,0;999,0
8;1-Hour;ARIMA1;2;303,08;17,41;14,37;7,34;17,6;ARIMA(0,1,0)(0,0,0);999,0;999,0;999,0;999,0;7,34;999,0;999,0
8;1-Hour;ARIMA1;3;305,14;17,47;14,42;7,36;13,9;ARIMA(0,1,0)(0,0,0);999,0;999,0;999,0;999,0;7,36;999,0;999,0
8;1-Hour;ARIMA1;4;316,9;17,8;14,72;7,51;15,2;ARIMA(0,1,0)(0,0,0);999,0;999,0;999,0;999,0;7,51;999,0;999,0
8;1-Hour;ARIMA1;5;330,18;18,17;15,06;7,67;17,3;ARIMA(0,1,0)(0,0,0);999,0;999,0;999,0;999,0;7,67;999,0;999,0
8;1-Hour;ARIMA1;6;337,8;18,38;15,25;7,76;21,2;ARIMA(0,1,0)(0,0,0);999,0;999,0;999,0;999,0;7,76;999,0;999,0
8;1-Hour;ARIMA2;1;86,68;9,31;7,35;3,91;123,5;ARIMA(1,1,5)(0,0,0);999,0;999,0;999,0;999,0;999,0;3,91;999,0
8;1-Hour;ARIMA2;2;97,62;9,88;7,91;4,19;156,8;ARIMA(1,1,4)(0,0,0);999,0;999,0;999,0;999,0;999,0;4,19;999,0
8;1-Hour;ARIMA2;3;292,54;17,1;14,14;7,23;23,4;ARIMA(0,1,0)(0,0,0);999,0;999,0;999,0;999,0;999,0;7,23;999,0
8;1-Hour;ARIMA2;4;88,02;9,38;7,53;4,0;118,9;ARIMA(2,1,1)(0,0,0);999,0;999,0;999,0;999,0;999,0;4,0;999,0
8;1-Hour;ARIMA2;5;310,21;17,61;14,61;7,45;32,6;ARIMA(0,1,0)(0,0,0);999,0;999,0;999,0;999,0;999,0;7,45;999,0
8;1-Hour;ARIMA2;6;64,38;8,02;6,24;3,34;138,3;ARIMA(0,1,2)(0,0,0);999,0;999,0;999,0;999,0;999,0;3,34;999,0
8;1-Hour;LSTM;1;92,43;9,61;8,32;4,4;119,3; LSTM(100,90,96);999,0;999,0;999,0;4,4;999,0;999,0;999,0
8;1-Hour;LSTM;2;26,94;5,19;2,21;1,61;118,7; LSTM(100,90,96);999,0;999,0;999,0;1,61;999,0;999,0;999,0
8;1-Hour;LSTM;3;67,59;8,22;5,48;3,45;142,1; LSTM(100,90,96);999,0;999,0;999,0;3,45;999,0;999,0;999,0
8;1-Hour;LSTM;4;91,88;9,59;8,28;4,54;130,5; LSTM(100,90,96);999,0;999,0;999,0;4,54;999,0;999,0;999,0
8;1-Hour;LSTM;5;21,1;4,59;1,43;1,2;120,1; LSTM(100,90,96);999,0;999,0;999,0;1,2;999,0;999,0;999,0
8;1-Hour;LSTM;6;52,47;7,24;4,91;2,95;120,6; LSTM(100,90,96);999,0;999,0;999,0;2,95;999,0;999,0;999,0
8;1-Hour;MLP;1;26,65;5,16;1,75;1,41;191,5;{'activation': 'relu', 'alpha': 0,0001, 'hidden_layer_sizes': (2, 6, 1), 'max_iter': 500, 'solver': 'adam'};999,0;999,0;999,0;999,0;999,0;999,0;1,41
8;1-Hour;MLP;2;27,37;5,23;1,81;1,45;202,2;{'activation': 'relu', 'alpha': 0,0001, 'hidden_layer_sizes': (6, 12, 1), 'max_iter': 500, 'solver': 'adam'};999,0;999,0;999,0;999,0;999,0;999,0;1,45
8;1-Hour;MLP;3;26,12;5,11;1,64;1,35;208,0;{'activation': 'identity', 'alpha': 0,01, 'hidden_layer_sizes': (6, 18, 1), 'max_iter': 500, 'solver': 'adam'};999,0;999,0;999,0;999,0;999,0;999,0;1,35
8;1-Hour;MLP;4;26,53;5,15;1,69;1,41;213,3;{'activation': 'relu', 'alpha': 0,0001, 'hidden_layer_sizes': (2, 6, 1), 'max_iter': 500, 'solver': 'adam'};999,0;999,0;999,0;999,0;999,0;999,0;1,41
8;1-Hour;MLP;5;40,99;6,4;3,65;2,35;231,7;{'activation': 'identity', 'alpha': 0,01, 'hidden_layer_sizes': (4, 6, 1), 'max_iter': 500, 'solver': 'adam'};999,0;999,0;999,0;999,0;999,0;999,0;2,35
8;1-Hour;MLP;6;26,44;5,14;1,72;1,4;248,1;{'activation': 'identity', 'alpha': 0,01, 'hidden_layer_sizes': (6, 18, 1), 'max_iter': 500, 'solver': 'adam'};999,0;999,0;999,0;999,0;999,0;999,0;1,4
8;1-Hour;SVR-LSTM;1;44,13;6,64;3,15;2,27;191,2;SVR-LSTM{'C': 125550, 'epsilon': 0.01, 'gamma': 1e-07, 'kernel': 'rbf'}-LSTM(100,96,90);2,27;999,0;999,0;999,0;999,0;999,0;999,0
8;1-Hour;SVR-LSTM;2;206,69;14,38;12,96;7,11;186,0;SVR-LSTM{'C': 12550, 'epsilon': 0.01, 'gamma': 1e-07, 'kernel': 'rbf'}-LSTM(100,96,90);7,11;999,0;999,0;999,0;999,0;999,0;999,0
8;1-Hour;SVR-LSTM;3;2062,22;45,41;47,92;22,58;175,6;SVR-LSTM{'C': 1255555, 'epsilon': 0.1, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);22,58;999,0;999,0;999,0;999,0;999,0;999,0
8;1-Hour;SVR-LSTM;4;92,67;9,63;7,59;4,47;186,3;SVR-LSTM{'C': 12550, 'epsilon': 0.01, 'gamma': 1e-07, 'kernel': 'rbf'}-LSTM(100,96,90);4,47;999,0;999,0;999,0;999,0;999,0;999,0
8;1-Hour;SVR-LSTM;5;41,71;6,46;3,8;2,5;207,5;SVR-LSTM{'C': 125550, 'epsilon': 0.001, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);2,5;999,0;999,0;999,0;999,0;999,0;999,0
8;1-Hour;SVR-LSTM;6;478,67;21,88;20,7;11,02;200,8;SVR-LSTM{'C': 12550, 'epsilon': 0.001, 'gamma': 1e-07, 'kernel': 'rbf'}-LSTM(100,96,90);11,02;999,0;999,0;999,0;999,0;999,0;999,0
8;1-Hour;SVR-LSTM;1;44,01;6,63;3,14;2,27;219,7;SVR-LSTM{'C': 125550, 'epsilon': 0.01, 'gamma': 1e-07, 'kernel': 'rbf'}-LSTM(100,96,90);2,27;999,0;999,0;999,0;999,0;999,0;999,0
8;1-Hour;SVR-LSTM;2;197,32;14,05;12,57;6,92;193,8;SVR-LSTM{'C': 12550, 'epsilon': 0.01, 'gamma': 1e-07, 'kernel': 'rbf'}-LSTM(100,96,90);6,92;999,0;999,0;999,0;999,0;999,0;999,0
8;1-Hour;SVR-LSTM;3;1816,46;42,62;44,56;21,02;155,3;SVR-LSTM{'C': 1255555, 'epsilon': 0.1, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);21,02;999,0;999,0;999,0;999,0;999,0;999,0
8;1-Hour;SVR-MLP;1;38,63;6,22;2,59;1,95;182,6;{'C': 125550, 'epsilon': 0,01, 'gamma': 1e-07, 'kernel': 'rbf'};999,0;1,95;999,0;999,0;999,0;999,0;999,0
8;1-Hour;SVR-MLP;2;29,31;5,41;2,07;1,63;201,3;{'C': 12550, 'epsilon': 0,01, 'gamma': 1e-07, 'kernel': 'rbf'};999,0;1,63;999,0;999,0;999,0;999,0;999,0
8;1-Hour;SVR-MLP;3;41,97;6,48;2,42;1,98;240,5;{'C': 1255555, 'epsilon': 0,1, 'gamma': 1e-08, 'kernel': 'rbf'};999,0;1,98;999,0;999,0;999,0;999,0;999,0
8;1-Hour;SVR-MLP;4;28,07;5,3;1,85;1,5;325,0;{'C': 12550, 'epsilon': 0,01, 'gamma': 1e-07, 'kernel': 'rbf'};999,0;1,5;999,0;999,0;999,0;999,0;999,0
8;1-Hour;SVR-MLP;5;26,38;5,14;1,57;1,33;463,8;{'C': 125550, 'epsilon': 0,001, 'gamma': 1e-08, 'kernel': 'rbf'};999,0;1,33;999,0;999,0;999,0;999,0;999,0
8;1-Hour;SVR-MLP;6;32,08;5,66;2,16;1,69;378,2;{'C': 12550, 'epsilon': 0,001, 'gamma': 1e-07, 'kernel': 'rbf'};999,0;1,69;999,0;999,0;999,0;999,0;999,0
8;1-Hour;SVR;1;270035,44;519,65;395,35;10,73;2,0;{'C': 12550, 'epsilon': 0,01, 'gamma': 1e-07, 'kernel': 'rbf'};999,0;999,0;10,73;999,0;999,0;999,0;999,0
8;1-Hour;SVR;2;217818,57;466,71;429,83;9,83;2,0;{'C': 125550, 'epsilon': 0,01, 'gamma': 1e-08, 'kernel': 'rbf'};999,0;999,0;9,83;999,0;999,0;999,0;999,0
8;1-Hour;SVR;3;63944,24;252,87;94,07;3,72;1,9;{'C': 12550, 'epsilon': 0,01, 'gamma': 1e-08, 'kernel': 'rbf'};999,0;999,0;3,72;999,0;999,0;999,0;999,0
8;1-Hour;SVR;4;70901,5;266,27;139,04;4,4;2,0;{'C': 12550, 'epsilon': 0,001, 'gamma': 1e-08, 'kernel': 'rbf'};999,0;999,0;4,4;999,0;999,0;999,0;999,0
8;1-Hour;SVR;5;68233,15;261,21;54,93;3,28;2,0;{'C': 12550, 'epsilon': 0,01, 'gamma': 1e-08, 'kernel': 'rbf'};999,0;999,0;3,28;999,0;999,0;999,0;999,0
8;1-Hour;SVR;6;68312,93;261,37;130,24;4,19;2,1;{'C': 12550, 'epsilon': 0,01, 'gamma': 1e-08, 'kernel': 'rbf'};999,0;999,0;4,19;999,0;999,0;999,0;999,0
9;1-Hour;ARIMA1;1;3786,61;61,54;48,7;10,22;101,8;ARIMA(1,1,3)(0,0,0);999,0;999,0;999,0;999,0;10,22;999,0;999,0
9;1-Hour;ARIMA1;2;4259,44;65,26;56,43;12,95;69,4;ARIMA(3,1,1)(0,0,0);999,0;999,0;999,0;999,0;12,95;999,0;999,0
9;1-Hour;ARIMA1;3;2643,14;51,41;40,96;8,88;136,3;ARIMA(2,1,2)(0,0,0);999,0;999,0;999,0;999,0;8,88;999,0;999,0
9;1-Hour;ARIMA1;4;68,44;8,27;4,57;1,05;46,7;ARIMA(0,1,1)(0,0,0);999,0;999,0;999,0;999,0;1,05;999,0;999,0
9;1-Hour;ARIMA1;5;10284,64;101,41;88,46;16,54;16,7;ARIMA(0,1,0)(0,0,0);999,0;999,0;999,0;999,0;16,54;999,0;999,0
9;1-Hour;ARIMA1;6;10766,61;103,76;90,53;16,85;10,4;ARIMA(0,1,0)(0,0,0);999,0;999,0;999,0;999,0;16,85;999,0;999,0
9;1-Hour;ARIMA2;1;2336,4;48,34;38,82;8,52;168,4;ARIMA(1,1,4)(0,0,0);999,0;999,0;999,0;999,0;999,0;8,52;999,0
9;1-Hour;ARIMA2;2;3070,32;55,41;44,42;9,67;164,6;ARIMA(1,1,4)(0,0,0);999,0;999,0;999,0;999,0;999,0;9,67;999,0
9;1-Hour;ARIMA2;3;2500,42;50,0;40,1;8,77;93,8;ARIMA(2,1,2)(0,0,0);999,0;999,0;999,0;999,0;999,0;8,77;999,0
9;1-Hour;ARIMA2;4;8716,15;93,36;81,5;15,5;7,5;ARIMA(0,1,0)(0,0,0);999,0;999,0;999,0;999,0;999,0;15,5;999,0
9;1-Hour;ARIMA2;5;9276,03;96,31;84,08;15,89;10,0;ARIMA(0,1,0)(0,0,0);999,0;999,0;999,0;999,0;999,0;15,89;999,0
9;1-Hour;ARIMA2;6;11877,42;108,98;95,26;17,55;43,9;ARIMA(1,1,1)(0,0,0);999,0;999,0;999,0;999,0;999,0;17,55;999,0
9;1-Hour;LSTM;1;74,6;8,64;3,66;1,18;63,9; LSTM(100,90,96);999,0;999,0;999,0;1,18;999,0;999,0;999,0
9;1-Hour;LSTM;2;61,5;7,84;3,98;1,16;60,0; LSTM(100,90,96);999,0;999,0;999,0;1,16;999,0;999,0;999,0
9;1-Hour;LSTM;3;50,9;7,13;2,97;0,94;58,1; LSTM(100,90,96);999,0;999,0;999,0;0,94;999,0;999,0;999,0
9;1-Hour;LSTM;4;53,07;7,28;3,09;0,97;64,5; LSTM(100,90,96);999,0;999,0;999,0;0,97;999,0;999,0;999,0
9;1-Hour;LSTM;5;52,49;7,24;3,03;0,95;70,5; LSTM(100,90,96);999,0;999,0;999,0;0,95;999,0;999,0;999,0
9;1-Hour;LSTM;6;61,08;7,82;3,7;1,13;65,7; LSTM(100,90,96);999,0;999,0;999,0;1,13;999,0;999,0;999,0
9;1-Hour;MLP;1;75,22;8,67;3,08;1,04;128,7;{'activation': 'identity', 'alpha': 0,01, 'hidden_layer_sizes': (4, 6, 1), 'max_iter': 500, 'solver': 'adam'};999,0;999,0;999,0;999,0;999,0;999,0;1,04
9;1-Hour;MLP;2;65,62;8,1;3,0;0,99;137,9;{'activation': 'relu', 'alpha': 0,001, 'hidden_layer_sizes': (6, 12, 1), 'max_iter': 500, 'solver': 'adam'};999,0;999,0;999,0;999,0;999,0;999,0;0,99
9;1-Hour;MLP;3;64,39;8,02;2,84;0,95;130,1;{'activation': 'identity', 'alpha': 0,01, 'hidden_layer_sizes': (4, 6, 1), 'max_iter': 500, 'solver': 'adam'};999,0;999,0;999,0;999,0;999,0;999,0;0,95
9;1-Hour;MLP;4;67,44;8,21;3,06;1,01;155,4;{'activation': 'relu', 'alpha': 0,0001, 'hidden_layer_sizes': (6, 12, 1), 'max_iter': 500, 'solver': 'adam'};999,0;999,0;999,0;999,0;999,0;999,0;1,01
9;1-Hour;MLP;5;62,5;7,91;2,87;0,95;152,5;{'activation': 'relu', 'alpha': 0,0001, 'hidden_layer_sizes': (6, 12, 1), 'max_iter': 500, 'solver': 'adam'};999,0;999,0;999,0;999,0;999,0;999,0;0,95
9;1-Hour;MLP;6;64,38;8,02;2,86;0,95;155,6;{'activation': 'identity', 'alpha': 0,01, 'hidden_layer_sizes': (6, 12, 1), 'max_iter': 500, 'solver': 'adam'};999,0;999,0;999,0;999,0;999,0;999,0;0,95
9;1-Hour;SVR-LSTM;1;141,23;11,88;8,13;2,04;77,9;SVR-LSTM{'C': 125550, 'epsilon': 0.1, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);2,04;999,0;999,0;999,0;999,0;999,0;999,0
9;1-Hour;SVR-LSTM;2;330,99;18,19;15,71;3,46;76,2;SVR-LSTM{'C': 125550, 'epsilon': 0.01, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);3,46;999,0;999,0;999,0;999,0;999,0;999,0
9;1-Hour;SVR-LSTM;3;176,3;13,28;10,07;2,4;75,9;SVR-LSTM{'C': 1255555, 'epsilon': 0.01, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);2,4;999,0;999,0;999,0;999,0;999,0;999,0
9;1-Hour;SVR-LSTM;4;240,19;15,5;8,09;2,36;74,1;SVR-LSTM{'C': 1255555, 'epsilon': 0.01, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);2,36;999,0;999,0;999,0;999,0;999,0;999,0
9;1-Hour;SVR-LSTM;5;839,81;28,98;29,19;5,72;74,5;SVR-LSTM{'C': 12550, 'epsilon': 0.0001, 'gamma': 1e-07, 'kernel': 'rbf'}-LSTM(100,96,90);5,72;999,0;999,0;999,0;999,0;999,0;999,0
9;1-Hour;SVR-LSTM;6;278,88;16,7;14,73;3,31;77,3;SVR-LSTM{'C': 12550, 'epsilon': 0.1, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);3,31;999,0;999,0;999,0;999,0;999,0;999,0
9;1-Hour;SVR-MLP;1;68,82;8,3;2,81;0,95;102,6;{'C': 125550, 'epsilon': 0,1, 'gamma': 1e-08, 'kernel': 'rbf'};999,0;0,95;999,0;999,0;999,0;999,0;999,0
9;1-Hour;SVR-MLP;2;120,5;10,98;5,53;1,74;115,5;{'C': 125550, 'epsilon': 0,01, 'gamma': 1e-08, 'kernel': 'rbf'};999,0;1,74;999,0;999,0;999,0;999,0;999,0
9;1-Hour;SVR-MLP;3;83,36;9,13;3,82;1,2;114,3;{'C': 1255555, 'epsilon': 0,01, 'gamma': 1e-08, 'kernel': 'rbf'};999,0;1,2;999,0;999,0;999,0;999,0;999,0
9;1-Hour;SVR-MLP;4;94,28;9,71;3,58;1,18;115,3;{'C': 1255555, 'epsilon': 0,01, 'gamma': 1e-08, 'kernel': 'rbf'};999,0;1,18;999,0;999,0;999,0;999,0;999,0
9;1-Hour;SVR-MLP;5;70,47;8,39;3,03;1,02;118,2;{'C': 12550, 'epsilon': 0,0001, 'gamma': 1e-07, 'kernel': 'rbf'};999,0;1,02;999,0;999,0;999,0;999,0;999,0
9;1-Hour;SVR-MLP;6;82,19;9,07;3,86;1,25;130,4;{'C': 12550, 'epsilon': 0,1, 'gamma': 1e-08, 'kernel': 'rbf'};999,0;1,25;999,0;999,0;999,0;999,0;999,0
9;1-Hour;SVR;1;737813,99;858,96;87,99;4,39;1,2;{'C': 12550, 'epsilon': 0,1, 'gamma': 1e-08, 'kernel': 'rbf'};999,0;999,0;4,39;999,0;999,0;999,0;999,0
9;1-Hour;SVR;2;781231,58;883,87;110,11;4,49;1,2;{'C': 12550, 'epsilon': 0,01, 'gamma': 1e-08, 'kernel': 'rbf'};999,0;999,0;4,49;999,0;999,0;999,0;999,0
9;1-Hour;SVR;3;1409795,15;1187,35;981,04;10,18;1,2;{'C': 125550, 'epsilon': 0,1, 'gamma': 1e-08, 'kernel': 'rbf'};999,0;999,0;10,18;999,0;999,0;999,0;999,0
9;1-Hour;SVR;4;1131424,41;1063,68;622,48;7,66;1,3;{'C': 125550, 'epsilon': 0,1, 'gamma': 1e-08, 'kernel': 'rbf'};999,0;999,0;7,66;999,0;999,0;999,0;999,0
9;1-Hour;SVR;5;775869,41;880,83;234,88;5,22;1,3;{'C': 12550, 'epsilon': 0,1, 'gamma': 1e-08, 'kernel': 'rbf'};999,0;999,0;5,22;999,0;999,0;999,0;999,0
9;1-Hour;SVR;6;807730,18;898,74;277,87;5,47;1,3;{'C': 12550, 'epsilon': 0,001, 'gamma': 1e-08, 'kernel': 'rbf'};999,0;999,0;5,47;999,0;999,0;999,0;999,0
11;1-Hour;ARIMA1;1;441,44;21,01;13,8;1,63;40,9;ARIMA(1,1,1)(0,0,0);999,0;999,0;999,0;999,0;1,63;999,0;999,0
11;1-Hour;ARIMA1;2;494,88;22,25;15,65;1,84;55,3;ARIMA(0,1,1)(0,0,0);999,0;999,0;999,0;999,0;1,84;999,0;999,0
11;1-Hour;ARIMA1;3;466,61;21,6;14,88;1,75;44,2;ARIMA(0,1,1)(0,0,0);999,0;999,0;999,0;999,0;1,75;999,0;999,0
11;1-Hour;ARIMA1;4;465,76;21,58;14,84;1,75;93,9;ARIMA(0,1,1)(0,0,0);999,0;999,0;999,0;999,0;1,75;999,0;999,0
11;1-Hour;ARIMA1;5;468,7;21,65;14,93;1,76;92,7;ARIMA(0,1,1)(0,0,0);999,0;999,0;999,0;999,0;1,76;999,0;999,0
11;1-Hour;ARIMA1;6;471,87;21,72;15,03;1,77;161,8;ARIMA(0,1,1)(0,0,0);999,0;999,0;999,0;999,0;1,77;999,0;999,0
11;1-Hour;ARIMA2;1;2129,73;46,15;38,09;4,39;126,6;ARIMA(1,1,5)(0,0,0);999,0;999,0;999,0;999,0;999,0;4,39;999,0
11;1-Hour;ARIMA2;2;3161,76;56,23;46,79;5,36;154,6;ARIMA(2,1,3)(0,0,0);999,0;999,0;999,0;999,0;999,0;5,36;999,0
11;1-Hour;ARIMA2;3;2198,98;46,89;38,84;4,47;261,4;ARIMA(1,1,1)(0,0,0);999,0;999,0;999,0;999,0;999,0;4,47;999,0
11;1-Hour;ARIMA2;4;2153,08;46,4;38,33;4,42;149,4;ARIMA(1,1,2)(0,0,0);999,0;999,0;999,0;999,0;999,0;4,42;999,0
11;1-Hour;ARIMA2;5;1373,0;37,05;30,35;3,51;90,3;ARIMA(1,1,1)(0,0,0);999,0;999,0;999,0;999,0;999,0;3,51;999,0
11;1-Hour;ARIMA2;6;1196,29;34,59;27,8;3,24;176,2;ARIMA(1,1,1)(0,0,0);999,0;999,0;999,0;999,0;999,0;3,24;999,0
11;1-Hour;LSTM;1;482,54;21,97;8,01;1,53;391,5; LSTM(100,90,96);999,0;999,0;999,0;1,53;999,0;999,0;999,0
11;1-Hour;LSTM;2;814,65;28,54;19,08;2,63;177,6; LSTM(100,90,96);999,0;999,0;999,0;2,63;999,0;999,0;999,0
11;1-Hour;LSTM;3;695,18;26,37;16,37;2,35;158,7; LSTM(100,90,96);999,0;999,0;999,0;2,35;999,0;999,0;999,0
11;1-Hour;LSTM;4;749,48;27,38;15,07;2,35;153,8; LSTM(100,90,96);999,0;999,0;999,0;2,35;999,0;999,0;999,0
11;1-Hour;LSTM;5;912,55;30,21;19,86;2,8;151,9; LSTM(100,90,96);999,0;999,0;999,0;2,8;999,0;999,0;999,0
11;1-Hour;LSTM;6;788,55;28,08;14,9;2,41;189,7; LSTM(100,90,96);999,0;999,0;999,0;2,41;999,0;999,0;999,0
11;1-Hour;MLP;1;426,6;20,65;8,89;1,55;219,1;{'activation': 'identity', 'alpha': 0,01, 'hidden_layer_sizes': (2, 6, 1), 'max_iter': 500, 'solver': 'adam'};999,0;999,0;999,0;999,0;999,0;999,0;1,55
11;1-Hour;MLP;2;434,39;20,84;8,44;1,56;256,9;{'activation': 'relu', 'alpha': 0,01, 'hidden_layer_sizes': (6, 12, 1), 'max_iter': 500, 'solver': 'adam'};999,0;999,0;999,0;999,0;999,0;999,0;1,56
11;1-Hour;MLP;3;426,71;20,66;7,7;1,51;246,8;{'activation': 'relu', 'alpha': 0,01, 'hidden_layer_sizes': (6, 12, 1), 'max_iter': 500, 'solver': 'adam'};999,0;999,0;999,0;999,0;999,0;999,0;1,51
11;1-Hour;MLP;4;505,05;22,47;10,99;1,82;257,9;{'activation': 'relu', 'alpha': 0,01, 'hidden_layer_sizes': (2, 6, 1), 'max_iter': 500, 'solver': 'adam'};999,0;999,0;999,0;999,0;999,0;999,0;1,82
11;1-Hour;MLP;5;437,96;20,93;8,26;1,56;288,4;{'activation': 'relu', 'alpha': 0,0001, 'hidden_layer_sizes': (6, 12, 1), 'max_iter': 500, 'solver': 'adam'};999,0;999,0;999,0;999,0;999,0;999,0;1,56
11;1-Hour;MLP;6;430,92;20,76;8,01;1,54;300,0;{'activation': 'identity', 'alpha': 0,01, 'hidden_layer_sizes': (2, 6, 1), 'max_iter': 500, 'solver': 'adam'};999,0;999,0;999,0;999,0;999,0;999,0;1,54
11;1-Hour;SVR-LSTM;1;1098,98;33,15;18,06;2,88;213,3;SVR-LSTM{'C': 12550, 'epsilon': 0.1, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);2,88;999,0;999,0;999,0;999,0;999,0;999,0
11;1-Hour;SVR-LSTM;2;596,02;24,41;11,02;1,92;237,2;SVR-LSTM{'C': 1255555, 'epsilon': 0.1, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);1,92;999,0;999,0;999,0;999,0;999,0;999,0
11;1-Hour;SVR-LSTM;3;2524,5;50,24;44,82;5,47;238,9;SVR-LSTM{'C': 125550, 'epsilon': 0.1, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);5,47;999,0;999,0;999,0;999,0;999,0;999,0
11;1-Hour;SVR-LSTM;4;522,88;22,87;10,74;1,82;240,1;SVR-LSTM{'C': 125550, 'epsilon': 0.1, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);1,82;999,0;999,0;999,0;999,0;999,0;999,0
11;1-Hour;SVR-LSTM;5;508,26;22,54;11,44;1,89;276,0;SVR-LSTM{'C': 125550, 'epsilon': 0.1, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);1,89;999,0;999,0;999,0;999,0;999,0;999,0
11;1-Hour;SVR-LSTM;6;667,62;25,84;15,95;2,31;369,4;SVR-LSTM{'C': 125550, 'epsilon': 0.1, 'gamma': 1e-08, 'kernel': 'rbf'}-LSTM(100,96,90);2,31;999,0;999,0;999,0;999,0;999,0;999,0
